_id,conversation_number,source_object_id,classification.categorization,classification.intent,classification.topic,classification.sentiment,messages,tweets[0].tweet_id,tweets[1].tweet_id,tweets[2].tweet_id,tweets[3].tweet_id,tweets[4].tweet_id,tweets[5].tweet_id,tweets[6].tweet_id,tweets[7].tweet_id,tweets[0].author_id,tweets[1].author_id,tweets[2].author_id,tweets[3].author_id,tweets[4].author_id,tweets[5].author_id,tweets[6].author_id,tweets[7].author_id,tweets[0].role,tweets[1].role,tweets[2].role,tweets[3].role,tweets[4].role,tweets[5].role,tweets[6].role,tweets[7].role,tweets[0].inbound,tweets[1].inbound,tweets[2].inbound,tweets[3].inbound,tweets[4].inbound,tweets[5].inbound,tweets[6].inbound,tweets[7].inbound,tweets[0].created_at,tweets[1].created_at,tweets[2].created_at,tweets[3].created_at,tweets[4].created_at,tweets[5].created_at,tweets[6].created_at,tweets[7].created_at,tweets[0].created_time,tweets[1].created_time,tweets[2].created_time,tweets[3].created_time,tweets[4].created_time,tweets[5].created_time,tweets[6].created_time,tweets[7].created_time,tweets[0].text,tweets[1].text,tweets[2].text,tweets[3].text,tweets[4].text,tweets[5].text,tweets[6].text,tweets[7].text,processed_at,processing_metadata.batch_job_id,processing_metadata.processing_attempts,customer
68d840b5b83a2762d690c68e,3666,68d7e235c8d40404f353883c,Product Information regarding Account/Billing,Product Information,Account/Billing,Neutral,,459167,459166,,,,,,,224059,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-01,2024-12-01,,,,,,,01:11:25,01:13:22,,,,,,,@Delta how can I redeem my companion certificate or make sure that I am eligible for one?,"@224059 Caleb, please DM your SkyMiles number so I can look into this for you. *TSB",,,,,,,2025-09-27T19:53:25.703Z,job_20250927_192832,2,Delta
68d840cdb83a2762d690c68f,3908,68d7e235c8d40404f353883d,Product Inquiry regarding Travel/Flight,Product Inquiry,Travel/Flight,Neutral,,494327,494324,494322,494323,494325,,,,232870,232870,Delta,232870,Delta,,,,Customer,Customer,Service Provider,Customer,Service Provider,,,,true,true,false,true,false,,,,2024-11-29,2024-12-01,2024-12-01,2024-12-01,2024-12-01,,,,23:06:15,17:22:48,17:56:24,17:56:58,17:59:31,,,,@Delta Can you check to see if there are any upgrade for points seats available on my RDU-SLC flight next week? I can DM my conf number if u need.,@Delta I didn’t ever hear back from anyone on this question...,"@232870 Thanks for waiting. Currently, there's no availability but you are on the waitlist for the upgrade. *HKM","@Delta Ok, thanks.","@232870 On behalf of *HKM, you're welcome.  *HKS",,,,2025-09-27T19:53:49.938Z,job_20250927_192832,2,Delta
68d840e3b83a2762d690c690,3925,68d7e235c8d40404f353883e,Feedback regarding General,Feedback,General,Positive,,496202,496200,496201,496203,,,,,233363,Delta,233363,Delta,,,,,Customer,Service Provider,Customer,Service Provider,,,,,true,false,true,false,,,,,2024-12-01,2024-12-01,2024-12-01,2024-12-01,,,,,18:19:30,18:20:17,18:37:37,18:40:36,,,,,@Delta First Class Meal – Tandoori Chicken with Quinoa Salad https://t.co/taWDGHdCMs https://t.co/jFEGWkZqps,@233363 That looks delicious! Thanks for sharing. 😊 *HNW,@Delta It was! :D,@233363 Glad you enjoyed! Look forward to seeing you on your next trip! Thanks so much for your loyalty. *HKM,,,,,2025-09-27T19:54:11.366Z,job_20250927_192832,2,Delta
68d84105b83a2762d690c691,4634,68d7e235c8d40404f353883f,Technical Support regarding Flight Experience,Technical Support,Flight Experience,Negative,,595248,595247,595246,595245,,,,,261047,Delta,261047,Delta,,,,,Customer,Service Provider,Customer,Service Provider,,,,,true,false,true,false,,,,,2024-12-03,2024-12-03,2024-12-03,2024-12-03,,,,,18:37:18,18:40:19,18:45:23,18:48:14,,,,,@Delta I ❤️ U but...On a flight to NYC from MIA (DL1287). Smells like a dozen used diapers filled w/ 💩 INSIDE of this airplane. The flight attendants say there’s nothing they can do. I just hope I don’t smell like 💩 once we land. Help!,@261047 Oh no! How unpleasant. I'm very sorry for this. Please share your flight number so we can have our cleaners check that out when you land. *TJW,@Delta DL1287. The pilot has instructed us to deplane as they’re not sure where the smell is coming from. Any chance to put me on another flight?,"@261047 Yes, I'd be happy to help rebook you. Please DM your confirm #.  *TJW https://t.co/6iDGBJAc2m",,,,,2025-09-27T19:54:45.339Z,job_20250927_192832,2,Delta
68d84119b83a2762d690c692,3972,68d7e235c8d40404f3538840,Technical Support regarding Product Info,Technical Support,Product Info,Neutral,,502740,502739,,,,,,,235127,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-01,2024-12-01,,,,,,,19:25:09,20:12:22,,,,,,,Hey @126402 did @Delta just release this year's elevate program and increase prices dramatically over last year making you buy a bundle??? Thought 5k MQMs were approx $650 last year,@235127 Hello David! Please click on the following link for information on the Elevate Your Status progra  https://t.co/S0rpJHs2RO.  *HKS,,,,,,,2025-09-27T19:55:05.499Z,job_20250927_192832,2,Delta
68d84129b83a2762d690c693,4272,68d7e235c8d40404f3538841,Feedback regarding General,Feedback,General,Positive,,539231,539230,,,,,,,202942,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-02,2024-12-02,,,,,,,14:42:59,14:49:14,,,,,,,"Thank you for the treat this morning, @Delta! @169923 is a guest on my plane! https://t.co/dOM3SXwFcb","@202942 Awesome picture, Joe! Thank you for sharing and enjoy your flight.  *HYC",,,,,,,2025-09-27T19:55:21.471Z,job_20250927_192832,2,Delta
68d8413fb83a2762d690c694,4362,68d7e235c8d40404f3538842,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,554192,554190,554191,,,,,,249310,Delta,248485,,,,,,Customer,Service Provider,Customer,,,,,,true,false,true,,,,,,2024-12-02,2024-12-02,2024-12-02,,,,,,20:02:23,20:21:39,20:27:14,,,,,,"@Delta seriously? Two maintenance delays in one day? I always want to be safe but I'm tired, Delta. So ready to be home.","@249310 Douglas, delays are very inconvenient, but never intentional. We sincerely apologize. *ACJ",@Delta @249310 Yeah but you don’t “really” care!\nYou cancelled my girlfriends flight you ground staff are hideous dismissive and rude. But your all sweet and light online!,,,,,,2025-09-27T19:55:43.866Z,job_20250927_192832,2,Delta
68d8414eb83a2762d690c695,3829,68d7e235c8d40404f3538843,Order Status regarding Travel/Transportation,Order Status,Travel/Transportation,Neutral,,482551,482550,,,,,,,229768,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-01,2024-12-01,,,,,,,14:00:52,14:21:01,,,,,,,@Delta will you throw me on this 9:30 JAN to EWR?,@229768 Hi Cal. I'll check on the flt for you. One moment. *HKM,,,,,,,2025-09-27T19:55:58.751Z,job_20250927_192832,2,Delta
68d8415fb83a2762d690c696,4332,68d7e235c8d40404f3538844,Technical Support regarding Technical,Technical Support,Technical,Negative,,548734,548733,,,,,,,244761,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-02,2024-12-02,,,,,,,18:04:49,18:07:47,,,,,,,What? no WiFi on this flight!!! Come on @delta,"@244761 Oh, no. I will be happy to take a look. Please share your conf # via DM for review.  *AJZ https://t.co/6iDGBJAc2m",,,,,,,2025-09-27T19:56:15.096Z,job_20250927_192832,2,Delta
68d8416eb83a2762d690c697,4321,68d7e235c8d40404f3538845,Order Status regarding Orders,Order Status,Orders,Neutral,,547234,547233,,,,,,,247290,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-02,2024-12-02,,,,,,,17:43:07,17:47:12,,,,,,,I'm running late please don't leave me @DELTA PLEAASSSSEEEEEEEE!!!!!,@247290 Hello! Please DM your confirmation# and I will try to help. *TCC,,,,,,,2025-09-27T19:56:30.282Z,job_20250927_192832,2,Delta
68d8418bb83a2762d690c698,4216,68d7e235c8d40404f3538846,Technical Support regarding Travel/Itinerary,Technical Support,Travel/Itinerary,Negative,,532752,532749,532750,532753,532754,,,,243414,Delta,243414,Delta,243414,,,,Customer,Service Provider,Customer,Service Provider,Customer,,,,true,false,true,false,true,,,,2024-12-02,2024-12-02,2024-12-02,2024-12-02,2024-12-02,,,,10:36:38,11:06:12,11:26:50,11:29:18,11:31:54,,,,@Delta we r stuck in Budapest. Need to get back to USA ASAP. Please help,@243414 Oh no! I am very sorry to hear this. Can you please send me your confirmation number? I'd like to see what we can do to help. *TBW,@Delta The gate operators here offered little information,"@243414 I am showing that your current flight out of Budapest is delayed and is showing to depart after your departure of your flight to Atlanta. This will need to be addressed by KLM, who is your operating carrier from Budapest to Amsterdam. *TBW",@Delta What are our options to get to our family,,,,2025-09-27T19:56:59.151Z,job_20250927_192832,2,Delta
68d841a9b83a2762d690c699,3910,68d7e235c8d40404f3538847,Feedback regarding General,Feedback,General,Positive,,494337,494336,494334,494333,,,,,232872,Delta,232872,Delta,,,,,Customer,Service Provider,Customer,Service Provider,,,,,true,false,true,false,,,,,2024-12-01,2024-12-01,2024-12-01,2024-12-01,,,,,17:39:47,17:42:00,17:43:15,17:49:30,,,,,@Delta big thanks to the gate agents at GSP who dealt with a lot of frustrated and rude passengers after our diverted flight from AVL today and arranged alternative transport to our final destination quickly. Great example of amazing Delta service. #HappyMedallion,"@232872 Sorry for the diversion today. When we fail to do so, we will work even harder to make it right for you. Thank you for your loyalty.  *ALS",@Delta No worries. These things happen. Your gate agents at GSP were calm and professional at all time despite some rather rude individuals and quickly made@alternative arrangements. They were a credit to the company.,@232872 Thank you again. I'm sure our management team would agree with you. *ALS,,,,,2025-09-27T19:57:29.349Z,job_20250927_192832,2,Delta
68d841b9b83a2762d690c69a,4627,68d7e235c8d40404f3538848,Feedback regarding General,Feedback,General,Positive,,594124,594123,,,,,,,260728,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-03,2024-12-03,,,,,,,17:42:08,18:12:36,,,,,,,"@Delta Melissa, the flight leader on 1430 is so amazing. Truly living the Delta values. Please ensure these kudos get to her and her team.",@260728 Thank you for taking the time compliment our colleague. Have a great afternoon.  *AMR,,,,,,,2025-09-27T19:57:45.447Z,job_20250927_192832,2,Delta
68d841cbb83a2762d690c69b,4591,68d7e235c8d40404f3538849,Feedback regarding General,Feedback,General,Positive,,587576,587575,,,,,,,250982,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-03,2024-12-03,,,,,,,15:30:32,15:34:01,,,,,,,Made it on my first flight ever thanks to @Delta - where's the champagne?! Connecting and headed to Tampa from ATL next! https://t.co/oMfM9tAwct,@250982 That's awesome Tanita! We're glad to have you on board with us today! Wheels up! 😉 *AJY,,,,,,,2025-09-27T19:58:03.549Z,job_20250927_192832,2,Delta
68d841dfb83a2762d690c69c,4334,68d7e235c8d40404f353884a,Account/Billing regarding Orders,Account/Billing,Orders,Neutral,,550060,550059,,,,,,,248113,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-02,2024-12-02,,,,,,,18:53:12,18:56:24,,,,,,,"@Delta Hey guys, I'm seeing two charges on my account pending for one ticket.",@248113 Hi Snyder! If you did not receive 2 confirmations then the additional pending charge will fall off. If you DM the confirmation I can double check that the reservation did not ticket twice.  *TJE https://t.co/6iDGBJAc2m,,,,,,,2025-09-27T19:58:23.680Z,job_20250927_192832,2,Delta
68d841f4b83a2762d690c69d,4736,68d7e235c8d40404f353884b,Technical Support regarding Travel,Technical Support,Travel,Negative,,603666,603665,,,,,,,263450,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-03,2024-12-03,,,,,,,22:22:42,22:32:49,,,,,,,Wow such bad service at @Delta !  People missed their flights because your crew decided not to allow them to board at a couple of minutes before the flight took off.,@263450 Hi Mell. I am so sorry for any inconvenience we may have caused. Please share your confirmation code or ticket number via this link to better assist. *TKR https://t.co/6iDGBJAc2m,,,,,,,2025-09-27T19:58:44.377Z,job_20250927_192832,2,Delta
68d84209b83a2762d690c69e,4052,68d7e235c8d40404f353884c,Feedback regarding General,Feedback,General,Positive,,510655,510653,510654,,,,,,207450,Delta,207450,,,,,,Customer,Service Provider,Customer,,,,,,true,false,true,,,,,,2024-12-01,2024-12-01,2024-12-02,,,,,,20:21:18,22:33:06,02:18:25,,,,,,"If we can’t be platinum on earth, At least we can be platinum in the sky #highonflight #marrymeDelta @Delta https://t.co/Pj4PCtJ78l",@207450 It was a pleasure to have you onboard with us today!  *HEC,@Delta You are the wind beneath our wings. 💖,,,,,,2025-09-27T19:59:05.053Z,job_20250927_192832,2,Delta
68d84226b83a2762d690c69f,4653,68d7e235c8d40404f353884d,Product Inquiry regarding Travel/Booking,Product Inquiry,Travel/Booking,Neutral,,597394,597392,597393,597395,,,,,261643,Delta,261643,Delta,,,,,Customer,Service Provider,Customer,Service Provider,,,,,true,false,true,false,,,,,2024-12-03,2024-12-03,2024-12-03,2024-12-03,,,,,19:49:49,19:53:05,19:58:30,20:03:01,,,,,"@Delta we are looking to book a large family, if we go basic economy is it reasonable to assume at least the children will be seated with an adult in our party not by themselves?","@261643 However, the seat selection is not guaranteed. We accommodate the seating for children 5 years and under.  *AFC","@Delta Great but say an 8 year old, you would let them travel alone?",@261643 The gate agents are aware of the children and families traveling together. They do their best to assign seats together. It is possible that an 8-year-old would be seated solo. You might consider booking the main cabin fare that allows advanced seats.  *TSL,,,,,2025-09-27T19:59:34.884Z,job_20250927_192832,2,Delta
68d84239b83a2762d690c6a0,4642,68d7e235c8d40404f353884e,Account/Billing regarding Orders,Account/Billing,Orders,Neutral,,596364,596363,,,,,,,261334,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-03,2024-12-03,,,,,,,19:12:09,19:15:05,,,,,,,@Delta Will you refund an infant in arms ticket (the tax and airport fees) since my infant will no longer be coming on our international trip?,"@261334 Hi Megan, please DM your infant ticket number and I would be happy to take a look for you. *TJW https://t.co/6iDGBJAc2m",,,,,,,2025-09-27T19:59:53.798Z,job_20250927_192832,2,Delta
68d84249b83a2762d690c6a1,3968,68d7e235c8d40404f353884f,Feedback regarding General,Feedback,General,Positive,,502718,502717,,,,,,,235114,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-01,2024-12-01,,,,,,,19:38:50,20:27:46,,,,,,,Thanks @Delta for not charging me to reschedule a missed flight. 😌✈️,"@235114 I'm glad we were able to assist Patricia. Thank you for flying Delta, and have a great weekend. *ALS",,,,,,,2025-09-27T20:00:09.346Z,job_20250927_192832,2,Delta
68d8425bb83a2762d690c6a2,3866,68d7e235c8d40404f3538850,Other regarding General,Other,General,Positive,,488945,488944,,,,,,,231435,Delta,,,,,,,Customer,Service Provider,,,,,,,true,false,,,,,,,2024-12-01,2024-12-01,,,,,,,16:11:54,16:13:13,,,,,,,Counting down the days @Delta to \nmy “Tender TN Christmas” ✈️🎄😌\n#TheHolidays #TisTheSeason #NY https://t.co/mmaIPRoHF3,@231435 We can't wait to welcome you on board! Happy Holidays! 🎅 *TJE,,,,,,,2025-09-27T20:00:27.283Z,job_20250927_192832,2,Delta
