_id,conversation_number,source_object_id,classification.categorization,classification.intent,classification.topic,classification.sentiment,messages,tweets[0].tweet_id,tweets[1].tweet_id,tweets[2].tweet_id,tweets[3].tweet_id,tweets[4].tweet_id,tweets[5].tweet_id,tweets[6].tweet_id,tweets[7].tweet_id,tweets[8].tweet_id,tweets[9].tweet_id,tweets[10].tweet_id,tweets[11].tweet_id,tweets[12].tweet_id,tweets[13].tweet_id,tweets[14].tweet_id,tweets[15].tweet_id,tweets[16].tweet_id,tweets[17].tweet_id,tweets[18].tweet_id,tweets[19].tweet_id,tweets[0].author_id,tweets[1].author_id,tweets[2].author_id,tweets[3].author_id,tweets[4].author_id,tweets[5].author_id,tweets[6].author_id,tweets[7].author_id,tweets[8].author_id,tweets[9].author_id,tweets[10].author_id,tweets[11].author_id,tweets[12].author_id,tweets[13].author_id,tweets[14].author_id,tweets[15].author_id,tweets[16].author_id,tweets[17].author_id,tweets[18].author_id,tweets[19].author_id,tweets[0].role,tweets[1].role,tweets[2].role,tweets[3].role,tweets[4].role,tweets[5].role,tweets[6].role,tweets[7].role,tweets[8].role,tweets[9].role,tweets[10].role,tweets[11].role,tweets[12].role,tweets[13].role,tweets[14].role,tweets[15].role,tweets[16].role,tweets[17].role,tweets[18].role,tweets[19].role,tweets[0].inbound,tweets[1].inbound,tweets[2].inbound,tweets[3].inbound,tweets[4].inbound,tweets[5].inbound,tweets[6].inbound,tweets[7].inbound,tweets[8].inbound,tweets[9].inbound,tweets[10].inbound,tweets[11].inbound,tweets[12].inbound,tweets[13].inbound,tweets[14].inbound,tweets[15].inbound,tweets[16].inbound,tweets[17].inbound,tweets[18].inbound,tweets[19].inbound,tweets[0].created_at,tweets[1].created_at,tweets[2].created_at,tweets[3].created_at,tweets[4].created_at,tweets[5].created_at,tweets[6].created_at,tweets[7].created_at,tweets[8].created_at,tweets[9].created_at,tweets[10].created_at,tweets[11].created_at,tweets[12].created_at,tweets[13].created_at,tweets[14].created_at,tweets[15].created_at,tweets[16].created_at,tweets[17].created_at,tweets[18].created_at,tweets[19].created_at,tweets[0].text,tweets[1].text,tweets[2].text,tweets[3].text,tweets[4].text,tweets[5].text,tweets[6].text,tweets[7].text,tweets[8].text,tweets[9].text,tweets[10].text,tweets[11].text,tweets[12].text,tweets[13].text,tweets[14].text,tweets[15].text,tweets[16].text,tweets[17].text,tweets[18].text,tweets[19].text,processed_at,processing_metadata.batch_job_id,processing_metadata.processing_attempts
68d71d02df49affd617f0632,851,68ce563252b33355379dfd97,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,171257,171256,,,,,,,,,,,,,,,,,,,155967,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Fri Nov 24 21:46:04 +0000 2017,Fri Nov 24 21:58:16 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta I tried contacting the 800 number that you guys provided regarding the lack of communication and why my thanksgiving was spent in an airport and of course no one is working today.,"@155967 Natalie, you may reach the Care department on Monday. You can also end an email them through the https://t.co/yQj0bzerMw link by clicking the Comment/Complaint? link. *ACJ",,,,,,,,,,,,,,,,,,,2025-09-26T23:08:50.216Z,job_20250926_204453,2
68d71d11df49affd617f0633,853,68ce563252b33355379dfd99,Technical Support regarding Travel/Flight,Technical Support,Travel/Flight,Negative,,171263,171262,,,,,,,,,,,,,,,,,,,155970,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Fri Nov 24 21:44:50 +0000 2017,Fri Nov 24 21:54:00 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta’s flight attendants are on point today with some snarky pre-flight commentary!,"@155970 Hi. I regret to hear this, that is definitely not the Delta impression we like to leave our passenger with. Please advise if any travel assistance is needed via this channel.  *AST",,,,,,,,,,,,,,,,,,,2025-09-26T23:09:05.198Z,job_20250926_204453,2
68d71d2adf49affd617f0634,865,68ce563252b33355379dfda5,Refund regarding Account/Billing,Refund,Account/Billing,Neutral,,172583,172581,172582,172584,,,,,,,,,,,,,,,,,156338,Delta,156338,Delta,,,,,,,,,,,,,,,,,Customer,Service Provider,Customer,Service Provider,,,,,,,,,,,,,,,,,true,false,true,false,,,,,,,,,,,,,,,,,Fri Nov 24 22:17:20 +0000 2017,Fri Nov 24 22:19:39 +0000 2017,Fri Nov 24 22:44:04 +0000 2017,Fri Nov 24 22:44:39 +0000 2017,,,,,,,,,,,,,,,,,@Delta I paid for wifi but then found out I can use wifi free through T-Mobile. may I please have a refund for the 16 dollars? ty.,"@156338 Zakh, you will have to reach out to GoGo Inflight Customer Service at 1-877-350-0038 or __email__.  *ACJ","@Delta they helped, thank you!","@156338 On behalf of *ACJ, you're welcome.  *HKS",,,,,,,,,,,,,,,,,2025-09-26T23:09:30.676Z,job_20250926_204453,2
68d71d45df49affd617f0635,867,68ce563252b33355379dfda7,Order Status regarding Travel/Booking,Order Status,Travel/Booking,Neutral,,173671,173670,173669,173667,173666,173664,173665,,,,,,,,,,,,,,156661,Delta,156661,Delta,156661,Delta,156661,,,,,,,,,,,,,,Customer,Service Provider,Customer,Service Provider,Customer,Service Provider,Customer,,,,,,,,,,,,,,true,false,true,false,true,false,true,,,,,,,,,,,,,,Fri Nov 24 22:58:59 +0000 2017,Fri Nov 24 23:00:49 +0000 2017,Fri Nov 24 23:01:43 +0000 2017,Fri Nov 24 23:06:53 +0000 2017,Fri Nov 24 23:07:59 +0000 2017,Fri Nov 24 23:12:55 +0000 2017,Fri Nov 24 23:14:25 +0000 2017,,,,,,,,,,,,,,@delta Checked in on DL2122  DTW to BDL at 3:35pm tomorrow. any seats avail on nxt flt out?\nFor Alexis Iman Freeman,@156661 Are you speaking about the DL2060 leaving at 7:10 pm? *TDH,@Delta @delta Yes that’s the one,"@156661 Yes, I do show availability on the flight.  *TDH",@Delta @delta fee to change flights?,@156661 Yes to do a Same Day Change as long as I have the availability and same fare it will be $75 to change the ticket to the later flight. *TDH,@Delta @delta is the fare the same?,,,,,,,,,,,,,,2025-09-26T23:09:57.373Z,job_20250926_204453,2
68d71d54df49affd617f0636,877,68ce563252b33355379dfdb1,Feedback regarding General,Feedback,General,Positive,,174692,174691,,,,,,,,,,,,,,,,,,,156966,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Fri Nov 24 23:31:58 +0000 2017,Fri Nov 24 23:34:50 +0000 2017,,,,,,,,,,,,,,,,,,,"@Delta one of your pilots just made the most kind, professional, &amp; authentic introductions on an RJ. Thanked our military &amp; welcomed first time flyers. Such a kind welcome","@156966 This is so good to hear, Ray. Thanks for sharing!  *HCA",,,,,,,,,,,,,,,,,,,2025-09-26T23:10:12.815Z,job_20250926_204453,2
68d71d6bdf49affd617f0637,892,68ce563252b33355379dfdc0,Product Inquiry regarding General,Product Inquiry,General,Neutral,,175565,175564,175559,175557,175558,175560,175561,175562,175563,,,,,,,,,,,,157240,Delta,157240,Delta,157240,157241,157242,157240,157242,,,,,,,,,,,,Customer,Service Provider,Customer,Service Provider,Customer,Customer,Customer,Customer,Customer,,,,,,,,,,,,true,false,true,false,true,true,true,true,true,,,,,,,,,,,,Fri Nov 24 23:52:03 +0000 2017,Fri Nov 24 23:52:23 +0000 2017,Fri Nov 24 23:53:25 +0000 2017,Fri Nov 24 23:54:13 +0000 2017,Fri Nov 24 23:54:31 +0000 2017,Fri Nov 24 23:55:44 +0000 2017,Fri Nov 24 23:56:43 +0000 2017,Fri Nov 24 23:56:58 +0000 2017,Fri Nov 24 23:57:13 +0000 2017,,,,,,,,,,,,I have a question @Delta,"@157240 Hello, there. How can we help? *AOS",@Delta can you guys please follow me I'm a huge fan!!!,"@157240 Done, Christian! We appreciate your loyalty.  *AOS",@Delta I love you guys!!,@157240 @Delta :c,@157241 @157240 @Delta Christian where my rebrand @?,@157242 @157241 @Delta Soon,@157240 @157241 @Delta just checking,,,,,,,,,,,,2025-09-26T23:10:35.551Z,job_20250926_204453,2
68d71d77df49affd617f0638,895,68ce563252b33355379dfdc3,Feedback regarding General,Feedback,General,Positive,,175580,175579,,,,,,,,,,,,,,,,,,,157250,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Fri Nov 24 23:44:56 +0000 2017,Fri Nov 24 23:48:03 +0000 2017,,,,,,,,,,,,,,,,,,,I’m so impressed with @Delta and this flight I just took.,@157250 Hi. Glad to hear we made a good impression. Thanks for the mention.  *AST,,,,,,,,,,,,,,,,,,,2025-09-26T23:10:47.234Z,job_20250926_204453,2
68d71d8ddf49affd617f0639,896,68ce563252b33355379dfdc4,Technical Support regarding Travel,Technical Support,Travel,Neutral,,176574,176573,,,,,,,,,,,,,,,,,,,157545,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Sat Nov 25 00:35:12 +0000 2017,Sat Nov 25 00:36:37 +0000 2017,,,,,,,,,,,,,,,,,,,Yo @Delta. I have an email saying my flight leaves at 6 PM but my ticket on the app says 6 AM. This is severely stressing me out. Please help 👀👀💀,"@157545 Oh no, can you DM your confirmation # to the link provided? I will be glad to look into this.  *TBT https://t.co/6iDGBJAc2m",,,,,,,,,,,,,,,,,,,2025-09-26T23:11:09.101Z,job_20250926_204453,2
68d71dbbdf49affd617f063a,899,68ce563252b33355379dfdc7,Order Status regarding Travel,Order Status,Travel,Neutral,,176582,176580,176581,176583,176586,176587,176588,176589,176592,176593,176594,,,,,,,,,,157548,Delta,157548,Delta,157548,Delta,157548,Delta,157548,Delta,157548,,,,,,,,,,Customer,Service Provider,Customer,Service Provider,Customer,Service Provider,Customer,Service Provider,Customer,Service Provider,Customer,,,,,,,,,,true,false,true,false,true,false,true,false,true,false,true,,,,,,,,,,Sat Nov 25 00:33:42 +0000 2017,Sat Nov 25 00:35:29 +0000 2017,Sat Nov 25 00:45:27 +0000 2017,Sat Nov 25 00:54:06 +0000 2017,Sat Nov 25 01:03:17 +0000 2017,Sat Nov 25 01:09:09 +0000 2017,Sat Nov 25 01:15:10 +0000 2017,Sat Nov 25 01:20:59 +0000 2017,Sat Nov 25 02:07:46 +0000 2017,Sat Nov 25 02:10:29 +0000 2017,Sat Nov 25 02:16:13 +0000 2017,,,,,,,,,,@Delta Hi! I want to reschedule a flight. I tried through your web page but didn’t work. How can I do or whom I have to contact? Thanks,@157548 Hey there. I will be happy to assist. Is this a voluntary change you are wanting to make to your reservation?  *HFG,@Delta Wooow!! So fast! Yes it’s voluntary please.,"@157548 Also, the dates and flight numbers you would like to be changed to and I will be happy to give you a quote.  *HFG",@Delta The date it’s: December 8 2017. The flight number it’s: DL 673.,@157548 Copy. Please share the confirmation number via private message after you follow us.  *HFG,@Delta Thanks a lot. I already send you a private message.,@157548 ...Twitter agent that can take your payment. Thank.  *HFG 2/2,@Delta I have a question if I take a ticket with a similar fare the 187 will be the same?,@157548 I am not sure I understand your question.  *HFG,"@Delta you told me that is not enough value to make a change based on the fare I have, because the ticket I choose it's cheaper than the one I want to change. If I choose a ticket with similar price the reschedule price will be the same (187.50) or less. thanks",,,,,,,,,,2025-09-26T23:11:55.861Z,job_20250926_204453,2
68d71dd6df49affd617f063b,900,68ce563252b33355379dfdc8,Product Inquiry regarding Shipping/Delivery,Product Inquiry,Shipping/Delivery,Neutral,,176597,176595,176596,176598,176599,176600,,,,,,,,,,,,,,,157549,Delta,157549,Delta,157549,Delta,,,,,,,,,,,,,,,Customer,Service Provider,Customer,Service Provider,Customer,Service Provider,,,,,,,,,,,,,,,true,false,true,false,true,false,,,,,,,,,,,,,,,Sat Nov 25 00:29:39 +0000 2017,Sat Nov 25 00:32:14 +0000 2017,Sat Nov 25 00:37:16 +0000 2017,Sat Nov 25 00:43:55 +0000 2017,Sat Nov 25 00:44:14 +0000 2017,Sat Nov 25 00:47:53 +0000 2017,,,,,,,,,,,,,,,@Delta I left a pair of headphones on a plane would there be anyway to get those back,"@157549 Oh no, if you fill out this form, we will be able to start looking for you. Was your flight today? https://t.co/PFXvMptCcO *TBT",@Delta It was today. Flight 1969 underneath seat 18c,@157549 You left them on the flight to ATL correct. *TBT,@Delta From ATL to Austin,"@157549 Pyeatt, I check with our Austin Lost and Found, nothing was turned in yet. Please continue to fill out that link, and we can start the search. *TBT",,,,,,,,,,,,,,,2025-09-26T23:12:22.686Z,job_20250926_204453,2
68d71de1df49affd617f063c,901,68ce563252b33355379dfdc9, regarding ,,,,,176602,176601,,,,,,,,,,,,,,,,,,,157550,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Sat Nov 25 00:26:28 +0000 2017,Sat Nov 25 00:27:38 +0000 2017,,,,,,,,,,,,,,,,,,,Thanks @Delta and @140153 for a great parade once again this year. https://t.co/RX3dKaa1LF,"@157550 @140153 Thank you, for sharing such a lovely memory! ❤ *AST",,,,,,,,,,,,,,,,,,,2025-09-26T23:12:33.394Z,job_20250926_204453,2
68d71dfddf49affd617f063d,904,68ce563252b33355379dfdcc,Complaint regarding Travel/Flight,Complaint,Travel/Flight,Negative,,176610,176608,176609,,,,,,,,,,,,,,,,,,143228,Delta,143228,,,,,,,,,,,,,,,,,,Customer,Service Provider,Customer,,,,,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,Sat Nov 25 00:16:49 +0000 2017,Sat Nov 25 00:19:26 +0000 2017,Sat Nov 25 00:20:53 +0000 2017,,,,,,,,,,,,,,,,,,"Second busted suitcase this year. I’m starting to take this personal, @delta ;) https://t.co/mpI4webHNW","@143228 We don't mean it, we promise! We'll get it taken care of if you can show the damage to an airport bag agent, or write Baggage about it at https://t.co/9MuDnQcztE *HWG",@Delta I’ll see if I can find one in Brisbane. Y’all are the best :),,,,,,,,,,,,,,,,,,2025-09-26T23:13:01.256Z,job_20250926_204453,2
68d71e12df49affd617f063e,906,68ce563252b33355379dfdce,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,177266,,,,,,,,,,,,,,,,,,,,157732,,,,,,,,,,,,,,,,,,,,Customer,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,Sat Nov 25 00:10:51 +0000 2017,,,,,,,,,,,,,,,,,,,,"@JetBlue use to be the airline of good customer service. Now it's apparently the airline of ""no"". Mosaic is already the worst frequent flyer program and doesn't seem like you really care about your mosaic flyers anymore. Might be time to try @AmericanAir or @Delta or @116450",,,,,,,,,,,,,,,,,,,,2025-09-26T23:13:22.121Z,job_20250926_204453,2
68d71e38df49affd617f063f,908,68ce563252b33355379dfdd0,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,178547,178546,178545,178543,178541,178542,178544,,,,,,,,,,,,,,158098,Delta,158098,158098,Delta,158098,Delta,,,,,,,,,,,,,,Customer,Service Provider,Customer,Customer,Service Provider,Customer,Service Provider,,,,,,,,,,,,,,true,false,true,true,false,true,false,,,,,,,,,,,,,,Thu Oct 05 00:32:09 +0000 2017,Thu Oct 05 00:52:50 +0000 2017,Thu Oct 05 01:44:36 +0000 2017,Thu Oct 05 01:46:02 +0000 2017,Thu Oct 05 01:58:35 +0000 2017,Thu Oct 05 02:00:32 +0000 2017,Thu Oct 05 02:03:54 +0000 2017,,,,,,,,,,,,,,"Just spent 30 minutes on the phone with @Delta because of a bug on their website, only to get transfered around with no result. Great.",@158098 My apologies for your disappointment. This is certainly not the impression we want to portray to our customers. *HEC,"@Delta This doesn't solve my problem. I still don't have a boarding pass, and won't get my time back...",@Delta The second guy who sent me back to the first guy without letting me speak was especially rude. I'm more than disappointed.,@158098 We can understand your frustration. I hope that you were able to receive your boarding pass.  *ALA,@Delta No. I lost half an hour. No result. Can you help me ? I would hate to be losing my time again.,@158098 Please DM us your confirmation so we can look into this.  *ALA https://t.co/6iDGBJAc2m,,,,,,,,,,,,,,2025-09-26T23:14:00.831Z,job_20250926_204453,2
68d71e45df49affd617f0640,917,68ce563252b33355379dfdd9,Other regarding General,Other,General,Neutral,,178738,178737,,,,,,,,,,,,,,,,,,,158126,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 15:17:28 +0000 2017,Wed Oct 04 15:35:42 +0000 2017,,,,,,,,,,,,,,,,,,,So clooooose! @Delta https://t.co/LlWkJcBYXV,@158126 We look forward to having you as a Million Miler in the SkyMiles program.  *HML,,,,,,,,,,,,,,,,,,,2025-09-26T23:14:13.687Z,job_20250926_204453,2
68d71e51df49affd617f0641,918,68ce563252b33355379dfdda,Feedback regarding General,Feedback,General,Positive,,178742,178741,,,,,,,,,,,,,,,,,,,158127,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 15:28:37 +0000 2017,Wed Oct 04 15:33:46 +0000 2017,,,,,,,,,,,,,,,,,,,Thanks @delta flight #2221 from #Atl to #Bos - #smooth,@158127 Glad you enjoyed your experience!  *ARD,,,,,,,,,,,,,,,,,,,2025-09-26T23:14:25.385Z,job_20250926_204453,2
68d71e6fdf49affd617f0642,921,68ce563252b33355379dfddd,Product Inquiry regarding Travel/Flight,Product Inquiry,Travel/Flight,Neutral,,178767,178765,178763,178761,178762,178764,,,,,,,,,,,,,,,158130,Delta,158130,Delta,158130,Delta,,,,,,,,,,,,,,,Customer,Service Provider,Customer,Service Provider,Customer,Service Provider,,,,,,,,,,,,,,,true,false,true,false,true,false,,,,,,,,,,,,,,,Wed Oct 04 14:21:13 +0000 2017,Wed Oct 04 14:23:45 +0000 2017,Wed Oct 04 15:10:50 +0000 2017,Wed Oct 04 15:23:15 +0000 2017,Wed Oct 04 15:24:30 +0000 2017,Wed Oct 04 16:25:00 +0000 2017,,,,,,,,,,,,,,,"@Delta is it true I have to pay extra to pick my seat?? My elderly parents are traveling home from Europe, can they sit together w/o $$?","@158130 Hi there. There are free seating options offered. However, if they're wanted Preferred or Comfort + seating there is a charge. *HKM",@Delta 3/ delta agent said this scam started 3 months ago.,@158130 If you need online assistance contact our Online Customer Support Desk at 888 750 3284. *ALS,@Delta What I need is for airlines to stop ripping people off!! We paid over $1100 for each ticket! They should be guaranteed seats together!!,"@158130 Hi, Kat, I truly understand your frustration, KLM does charge for advance seating it is only complimentary within the check-in window.  *TRR",,,,,,,,,,,,,,,2025-09-26T23:14:55.719Z,job_20250926_204453,2
68d71e7ddf49affd617f0643,930,68ce563252b33355379dfde6,Technical Support regarding Travel,Technical Support,Travel,Negative,,178802,178801,,,,,,,,,,,,,,,,,,,158139,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 13:37:34 +0000 2017,Wed Oct 04 14:17:29 +0000 2017,,,,,,,,,,,,,,,,,,,Headed to #IDWeek - always disappointing when @Delta ‘s in air WiFi is not functional.,"@158139 Hello, Doug. Very sorry to hear. If you need any help, let us know.  *ARD",,,,,,,,,,,,,,,,,,,2025-09-26T23:15:09.477Z,job_20250926_204453,2
68d71e8bdf49affd617f0644,933,68ce563252b33355379dfde9,Product Inquiry regarding Product Info,Product Inquiry,Product Info,Positive,,178808,178807,,,,,,,,,,,,,,,,,,,158142,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 13:56:40 +0000 2017,Wed Oct 04 14:10:27 +0000 2017,,,,,,,,,,,,,,,,,,,"The benefits show, when you're a long term @Delta customer. #skyclub",@158142 Keep climbing! *ALS,,,,,,,,,,,,,,,,,,,2025-09-26T23:15:23.329Z,job_20250926_204453,2
68d71e97df49affd617f0645,934,68ce563252b33355379dfdea,Feedback regarding General,Feedback,General,Positive,,178810,178809,,,,,,,,,,,,,,,,,,,158143,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 13:48:28 +0000 2017,Wed Oct 04 14:09:23 +0000 2017,,,,,,,,,,,,,,,,,,,Sometimes being a frequent flyer pays off. Thanks @delta for the hot coffee and the upgrade!… https://t.co/j5Hf9NhEcP,@158143 Keep climbing! *ALS,,,,,,,,,,,,,,,,,,,2025-09-26T23:15:35.894Z,job_20250926_204453,2
68d71ea7df49affd617f0646,937,68ce563252b33355379dfded,Technical Support regarding Product Info,Technical Support,Product Info,Neutral,,178843,178842,,,,,,,,,,,,,,,,,,,158154,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 13:30:58 +0000 2017,Wed Oct 04 13:47:40 +0000 2017,,,,,,,,,,,,,,,,,,,"@Delta are you ever planning to fix your broken ""upgrade"" request process for Comfort+ online?  Is this one more enhancement too? #delta","@158154 Hi Troy. One of the enhancement offered, you now have the opportunity to opt out of being upgraded to a middle seat. *ALS",,,,,,,,,,,,,,,,,,,2025-09-26T23:15:51.095Z,job_20250926_204453,2
68d71eb2df49affd617f0647,941,68ce563252b33355379dfdf1,Feedback regarding General,Feedback,General,Positive,,178857,178856,,,,,,,,,,,,,,,,,,,158159,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 13:27:57 +0000 2017,Wed Oct 04 13:28:48 +0000 2017,,,,,,,,,,,,,,,,,,,So happy to say @Delta has helped to alleviate some of my anxiety today #thankful,@158159 We are always here for you!  *ARD,,,,,,,,,,,,,,,,,,,2025-09-26T23:16:02.600Z,job_20250926_204453,2
68d71ec3df49affd617f0648,948,68ce563252b33355379dfdf8,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,181039,181037,181038,,,,,,,,,,,,,,,,,,158519,Delta,158519,,,,,,,,,,,,,,,,,,Customer,Service Provider,Customer,,,,,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,Wed Oct 04 12:50:18 +0000 2017,Wed Oct 04 12:52:55 +0000 2017,Wed Oct 04 12:54:36 +0000 2017,,,,,,,,,,,,,,,,,,@Delta flight #4962. Your glight attendant was pathetic today.  Flight attendant hid in kitchen to avoid people.,@158519 Please ring your call button if you need immediate assistance.  *ALS,"@Delta Yah...he comes people ask for update, give a i have no control amd back to hiding",,,,,,,,,,,,,,,,,,2025-09-26T23:16:19.433Z,job_20250926_204453,2
68d71ed1df49affd617f0649,949,68ce563252b33355379dfdf9,Technical Support regarding Travel,Technical Support,Travel,Neutral,,181046,181045,,,,,,,,,,,,,,,,,,,158522,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 13:41:24 +0000 2017,Wed Oct 04 14:21:38 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta can you help me change a flight?,"@158522 Hi, Annie. Please DM your confirmation number, I'll be happy to help.  *TJH https://t.co/6iDGBJRMTU",,,,,,,,,,,,,,,,,,,2025-09-26T23:16:33.213Z,job_20250926_204453,2
68d71edfdf49affd617f064a,952,68ce563252b33355379dfdfc,Feedback regarding General,Feedback,General,Positive,,181349,181348,,,,,,,,,,,,,,,,,,,158591,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 13:38:57 +0000 2017,Wed Oct 04 13:41:06 +0000 2017,,,,,,,,,,,,,,,,,,,Very friendly and helpful @Delta crew this morning!,@158591 Glad to hear! So glad to have you onboard with us. Always a pleasure to serve you! Have a great day! *HKM,,,,,,,,,,,,,,,,,,,2025-09-26T23:16:47.722Z,job_20250926_204453,2
68d71ef0df49affd617f064b,956,68ce563252b33355379dfe00,Feedback regarding General,Feedback,General,Positive,,181372,181371,,,,,,,,,,,,,,,,,,,158600,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 11:57:12 +0000 2017,Wed Oct 04 12:01:06 +0000 2017,,,,,,,,,,,,,,,,,,,Have a great day everyone!!!!\n\n#HumpDay #RiseAndGrind #BizTravel \n\nCC: @10180 @158601 @Delta @158602 @158603 https://t.co/uzGRIfEB19,@158600 @10180 @158601 @158602 @158603 Hey thanks! You do the same! 😄 *HKM,,,,,,,,,,,,,,,,,,,2025-09-26T23:17:04.141Z,job_20250926_204453,2
68d71f08df49affd617f064c,960,68ce563252b33355379dfe04,Complaint regarding Travel/Transportation,Complaint,Travel/Transportation,Negative,,181478,181477,181475,181474,181473,,,,,,,,,,,,,,,,158633,Delta,158633,158633,Delta,,,,,,,,,,,,,,,,Customer,Service Provider,Customer,Customer,Service Provider,,,,,,,,,,,,,,,,true,false,true,true,false,,,,,,,,,,,,,,,,Wed Oct 04 11:25:57 +0000 2017,Wed Oct 04 11:28:15 +0000 2017,Wed Oct 04 11:36:13 +0000 2017,Wed Oct 04 11:45:40 +0000 2017,Wed Oct 04 11:52:15 +0000 2017,,,,,,,,,,,,,,,,"Oh @delta it’s scheduled boarding time for DL3514 at BNA and there’s no agent at gate, nor any functioning signage.",@158633 I don't have any delays or any updates on that flight at this time. Still checking. *TJM,@Delta Ok boarding started.,"@Delta I’ve flown @delta out of BNA a couple of times this year. Solid impressions: disorganized, slow, uncommunicative.",@158633 I apologize for our service and will forward your concerns to the airport staff. We do value your input. Thank you. *TJM,,,,,,,,,,,,,,,,2025-09-26T23:17:28.689Z,job_20250926_204453,2
68d71f20df49affd617f064d,961,68ce563252b33355379dfe05,Complaint regarding General,Complaint,General,Negative,,181483,181482,181481,181480,,,,,,,,,,,,,,,,,158473,Delta,158473,Delta,,,,,,,,,,,,,,,,,Customer,Service Provider,Customer,Service Provider,,,,,,,,,,,,,,,,,true,false,true,false,,,,,,,,,,,,,,,,,Wed Oct 04 12:27:12 +0000 2017,Wed Oct 04 12:30:31 +0000 2017,Wed Oct 04 12:41:08 +0000 2017,Wed Oct 04 12:44:41 +0000 2017,,,,,,,,,,,,,,,,,"Seems to be a lot of @Delta crew members hopping on this flight. Just wish ""Blane"" had not cut in front of me to get on first. #manners",@158473 Oh goodness. I'm sorry for that experience.  *ALY,@Delta I was literally right behind him as we entered the plane.He even turned around to tell me he had to go further to store his luggage.#noclue,@158473 I wish to express my sincere apology. Thank you for sending in your feedback as it will be reported to our leadership team. *ALS,,,,,,,,,,,,,,,,,2025-09-26T23:17:52.326Z,job_20250926_204453,2
68d71f2fdf49affd617f064e,964,68ce563252b33355379dfe08,Order Status regarding Orders,Order Status,Orders,Neutral,,181505,181504,,,,,,,,,,,,,,,,,,,158644,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Wed Oct 04 10:53:48 +0000 2017,Wed Oct 04 10:56:52 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta how is it possible that I just booked a flight with delta over the phone for $596 yet if you look online that same flight is $220?,@158644 Is the lower showing on https://t.co/lVlOjYwO0A or another site? *AMR,,,,,,,,,,,,,,,,,,,2025-09-26T23:18:07.608Z,job_20250926_204453,2
